timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1659564000,Aug 03 2022 - 10:00pm,complete,N/A,Zacatepec Siglo XXI,Tapatío,N/A,6,1.00,1.50,1.53,1.09,4,0,4,1,1,0,"17,51,54,90'2","",-1,-1,2,0,4,0,1,1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.99,0.00,0.00,2.75,50,75,25,25,25,25,75,25,75,2.50,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Tecnológico de Oaxaca (Oaxaca)
1659571500,Aug 04 2022 - 12:05am,complete,N/A,Tepatitlán de Morelos,Pumas Tabasco,Edgar Allan Morales Olvera,6,1.33,0.50,1.50,0.71,4,3,7,6,3,3,"7,17,29,47","14,34,36",3,6,6,0,4,0,2,4,2,2,9,7,6,4,3,3,-1,-1,50,50,1.06,0.59,1.34,1.14,2.09,67,84,42,0,0,17,42,67,84,8.00,8.67,1.55,3.80,5.80,1.31,1.98,3.45,6.75,1.95,1.71,Estadio Gregorio Tepa Gómez (Tepatitlán de Morelos)
1659578700,Aug 04 2022 - 2:05am,complete,N/A,Raya2,Cimarrones de Sonora,N/A,6,2.00,1.33,1.11,1.40,1,1,2,1,0,1,"48","4",6,2,4,0,1,0,2,2,1,0,15,11,8,5,7,6,-1,-1,50,50,1.35,1.53,2.39,1.43,1.42,34,50,17,0,0,0,75,17,50,9.00,6.17,2.55,2.96,2.86,0.00,2.24,0.00,0.00,0.00,0.00,Estadio BBVA (Guadalupe)
1659657600,Aug 05 2022 - 12:00am,complete,N/A,Morelia,Correcaminos UAT,N/A,6,2.00,2.00,2.00,0.94,1,0,1,0,0,0,"70","",8,2,3,0,3,1,3,0,2,2,10,4,3,0,7,4,13,7,50,50,1.54,1.72,1.32,0.46,2.00,50,75,25,25,0,25,50,50,75,15.50,5.00,1.62,3.40,4.40,1.25,1.83,3.05,6.00,1.76,1.83,Estadio Generalísimo José María Morelos y Pavón (Morelia)
1659736800,Aug 05 2022 - 10:00pm,complete,N/A,Mineros de Zacatecas,Atlante,Guillermo Pacheco Larios,6,1.33,2.00,1.32,1.39,1,3,4,3,0,3,"77","27,31,36",9,4,4,1,3,2,2,3,0,5,10,7,6,5,4,2,11,16,59,41,1.38,1.16,1.50,1.08,2.42,59,59,42,17,17,42,59,17,75,12.17,6.50,2.53,3.11,2.87,1.32,2.05,3.65,7.00,1.74,1.90,Estadio Carlos Vega Villalba (Zacatecas)
1659924000,Aug 08 2022 - 2:00am,complete,N/A,Leones Negros de la Universidad de Guadalajara,Venados,N/A,6,1.67,1.00,1.75,0.95,4,0,4,3,3,0,"17,28,32,70","",5,0,2,0,4,1,0,2,2,3,15,11,8,5,7,6,-1,-1,50,50,1.58,0.55,1.85,1.42,1.00,25,42,17,0,0,0,42,17,42,6.50,5.83,2.01,3.21,3.74,1.35,2.05,3.74,7.30,1.88,1.88,Estadio Jalisco (Guadalajara)
1660082700,Aug 09 2022 - 10:05pm,complete,N/A,Celaya,Tepatitlán de Morelos,N/A,7,3.00,0.50,2.41,1.06,1,0,1,0,0,0,"90","",4,5,2,0,4,0,2,0,1,3,2,2,2,2,0,0,-1,-1,50,50,1.14,0.69,0.88,0.70,2.50,50,100,50,0,0,0,100,50,100,7.50,7.50,1.99,3.20,3.75,1.47,2.31,4.40,8.70,2.06,1.73,Estadio Miguel Alemán Valdés (Celaya)
1660089900,Aug 10 2022 - 12:05am,complete,N/A,Pumas Tabasco,Durango,N/A,7,0.33,0.33,1.18,0.68,2,1,3,2,2,0,"6,28","90'6",4,6,3,1,2,0,0,4,0,2,4,8,4,3,0,5,12,15,50,50,1.08,1.31,0.76,1.12,3.17,67,84,50,34,17,17,67,67,84,15.17,8.00,2.25,3.35,2.96,1.36,2.01,3.75,7.00,1.85,1.91,Estadio Olímpico de Villahermosa (Villahermosa)
1660097100,Aug 10 2022 - 2:05am,complete,N/A,CA La Paz,Tlaxcala,N/A,7,1.00,0.00,1.94,1.00,2,2,4,2,1,1,"30,47","44,74",4,4,1,0,5,0,1,0,3,2,11,8,4,7,7,1,15,19,50,50,1.57,0.83,1.31,1.27,2.00,25,59,42,25,0,25,75,42,59,9.83,7.33,1.78,3.27,4.95,1.50,2.48,4.70,8.54,2.63,1.45,Estadio Guaycura (La Paz)
1660168800,Aug 10 2022 - 10:00pm,complete,N/A,Zacatepec Siglo XXI,Mineros de Zacatecas,N/A,7,1.67,0.50,1.53,1.00,2,2,4,3,2,1,"7,21","34,51",-1,-1,6,0,4,0,1,5,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,1.63,0.00,0.00,2.25,42,84,42,17,0,0,84,42,84,5.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Tecnológico de Oaxaca (Oaxaca)
1660176300,Aug 11 2022 - 12:05am,complete,N/A,Venados,Dorados,N/A,7,1.00,1.00,1.84,1.06,1,1,2,0,0,0,"90'1","76",7,3,1,0,2,0,1,0,0,2,4,2,4,2,0,0,11,13,52,48,1.08,0.77,0.91,0.43,3.00,34,100,50,34,17,34,67,67,100,5.34,4.66,1.89,3.35,3.95,1.35,2.06,3.74,7.30,1.93,1.76,Estadio Olímpico Carlos Iturralde Rivero (Mérida)
1660183500,Aug 11 2022 - 2:05am,complete,N/A,Cimarrones de Sonora,Leones Negros de la Universidad de Guadalajara,N/A,7,2.00,2.00,1.71,1.14,2,1,3,2,2,0,"5,42","90'4",2,2,4,1,2,0,3,2,2,0,5,5,4,2,1,3,22,13,45,55,1.55,1.05,0.79,0.71,2.25,25,75,50,25,0,25,75,50,75,10.00,4.50,1.92,3.19,3.55,1.35,2.03,3.74,7.30,1.88,1.80,Estadio Héroe de Nacozari (Hermosillo)
1660255200,Aug 11 2022 - 10:00pm,complete,N/A,Tapatío,Raya2,N/A,7,2.00,2.33,2.00,1.39,1,1,2,0,0,0,"73","67",5,2,1,0,6,1,1,0,4,3,21,7,9,5,12,2,10,11,48,52,1.52,0.91,2.45,1.35,2.34,50,84,33,17,0,33,67,34,100,13.33,5.66,2.10,3.20,3.60,0.00,2.20,0.00,0.00,0.00,0.00,Estadio AKRON (Zapopan)
1660262700,Aug 12 2022 - 12:05am,complete,N/A,Atlante,Morelia,Brian Omar González Veles,7,3.00,1.00,2.35,1.19,1,0,1,0,0,0,"90","",11,5,3,0,2,0,1,2,0,2,23,7,10,2,13,5,-1,-1,50,50,1.52,1.16,2.62,0.83,2.17,0,84,34,0,0,17,67,50,67,9.67,5.33,2.11,3.05,3.27,1.36,2.19,3.84,7.50,1.88,1.88,Estadio Ciudad de los Deportes (Ciudad de México (D.F.))
1660269600,Aug 12 2022 - 2:00am,complete,N/A,Correcaminos UAT,Cancún,N/A,7,1.33,1.33,1.41,0.65,0,0,0,0,0,0,"","",5,4,2,0,2,0,0,2,2,0,6,9,3,4,3,5,17,14,59,41,1.23,1.02,1.12,1.37,2.67,50,67,50,17,17,33,67,33,50,7.00,5.67,2.02,3.15,3.35,1.35,2.16,3.74,7.30,1.88,1.88,Estadio Olímpico Ing. Marte R. Gómez (Ciudad Victoria)
1660687500,Aug 16 2022 - 10:05pm,complete,N/A,Mineros de Zacatecas,CA La Paz,Mario Terrazas Chávez,8,1.00,0.25,1.32,0.29,2,1,3,2,1,1,"2,90'1","13",11,5,5,0,3,1,3,2,2,2,6,4,5,2,1,2,17,8,50,50,1.41,1.32,1.22,0.66,2.50,38,63,38,25,13,25,75,25,75,14.67,8.75,1.75,3.55,4.60,1.36,2.21,3.43,6.23,2.11,1.68,Estadio Carlos Vega Villalba (Zacatecas)
1660694700,Aug 17 2022 - 12:05am,complete,N/A,Cancún,Zacatepec Siglo XXI,N/A,8,2.00,1.67,1.29,0.79,0,0,0,0,0,0,"","",-1,-1,4,0,4,1,3,1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.17,0.00,0.00,0.00,1.00,0,33,0,0,0,0,34,17,50,3.67,6.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Olímpico Andrés Quintana Roo (Cancún)
1660701900,Aug 17 2022 - 2:05am,complete,N/A,Raya2,Venados,N/A,8,1.67,0.67,1.11,0.95,1,2,3,2,1,1,"40","31,86",3,0,3,0,2,0,2,1,0,2,10,10,7,3,3,7,12,9,50,50,1.70,0.98,1.56,1.13,1.50,33,50,17,17,0,17,67,0,50,5.50,8.00,2.13,3.09,3.79,0.00,2.23,0.00,0.00,0.00,0.00,Estadio BBVA (Guadalupe)
1660773600,Aug 17 2022 - 10:00pm,complete,N/A,Durango,Leones Negros de la Universidad de Guadalajara,N/A,8,1.67,1.33,1.56,1.14,1,0,1,1,1,0,"33","",2,3,3,0,7,1,2,1,2,6,9,7,4,3,5,4,20,15,51,49,1.20,0.94,1.27,1.17,2.34,50,84,50,17,0,34,84,33,84,8.67,4.33,2.35,3.00,2.62,1.36,2.08,3.74,7.00,1.85,1.91,Estadio Francisco Zarco (Durango)
1660781100,Aug 18 2022 - 12:05am,complete,N/A,Tlaxcala,Celaya,Abraham de Jesús Quirarte Contreras,8,1.33,1.00,1.53,1.82,0,1,1,1,0,1,"","45'2",3,5,3,0,2,0,2,1,0,2,5,19,2,6,3,13,-1,-1,50,50,1.78,1.35,0.92,2.14,1.88,29,63,13,13,13,13,75,13,75,8.58,6.00,3.24,3.07,2.38,1.45,2.36,4.47,8.40,1.95,1.81,Estadio Tlahuicole (Tlaxcala)
1660860000,Aug 18 2022 - 10:00pm,complete,N/A,Tepatitlán de Morelos,Correcaminos UAT,N/A,8,1.75,1.33,1.50,0.94,3,0,3,1,1,0,"34,68,74","",3,2,5,1,5,0,2,4,1,4,8,3,5,0,3,3,12,10,50,50,1.13,1.30,1.11,0.44,2.34,42,54,42,29,13,42,42,29,71,10.25,8.75,1.97,3.29,3.77,1.40,2.19,4.00,8.00,1.94,1.82,Estadio Gregorio Tepa Gómez (Tepatitlán de Morelos)
1660867200,Aug 19 2022 - 12:00am,complete,N/A,Pumas Tabasco,Atlante,N/A,8,1.00,2.33,1.18,1.39,1,1,2,1,1,0,"45","76",2,4,4,0,1,0,2,2,0,1,7,15,3,6,4,9,15,8,50,50,0.97,1.13,1.08,2.09,2.42,71,84,59,17,0,46,71,25,84,8.66,8.08,3.62,3.17,1.93,1.36,1.92,3.75,6.50,1.87,1.87,Estadio Olímpico de Villahermosa (Villahermosa)
1661133600,Aug 22 2022 - 2:00am,complete,N/A,Morelia,Cimarrones de Sonora,N/A,8,2.33,1.25,2.00,1.40,2,1,3,1,1,0,"29,71","59",4,6,4,0,4,0,1,3,3,1,7,4,5,2,2,2,8,10,49,51,1.47,1.49,1.08,0.68,1.96,54,84,13,0,0,0,67,29,100,13.34,4.92,1.75,3.40,4.75,1.40,2.25,4.20,7.00,2.10,1.70,Estadio Generalísimo José María Morelos y Pavón (Morelia)
1661292300,Aug 23 2022 - 10:05pm,complete,N/A,Leones Negros de la Universidad de Guadalajara,Mineros de Zacatecas,Brian Omar González Veles,9,2.00,0.67,1.75,1.00,3,2,5,4,2,2,"29,37,74","27,45'1",3,6,2,0,3,0,1,1,2,1,10,16,7,7,3,9,-1,-1,50,50,1.67,1.63,1.41,1.94,2.38,34,75,59,29,0,29,75,29,75,9.00,5.58,2.24,3.24,3.46,1.30,1.97,3.75,8.00,1.75,1.98,Estadio Jalisco (Guadalajara)
1661299500,Aug 24 2022 - 12:05am,complete,N/A,Correcaminos UAT,Tlaxcala,N/A,9,1.25,0.25,1.41,1.00,0,2,2,1,0,1,"","38,81",4,6,1,0,4,0,0,1,1,3,11,11,2,5,9,6,18,10,56,44,1.19,0.94,1.45,1.64,2.63,38,63,50,25,13,25,75,38,63,8.58,6.25,1.74,3.63,5.09,1.33,2.00,3.90,8.00,1.96,1.78,Estadio Olímpico Ing. Marte R. Gómez (Ciudad Victoria)
1661306700,Aug 24 2022 - 2:05am,complete,N/A,CA La Paz,Raya2,N/A,9,1.00,2.00,1.94,1.39,1,0,1,0,0,0,"57","",6,6,4,1,3,1,3,2,2,2,15,16,6,7,9,9,15,18,50,50,1.48,1.02,1.99,2.02,2.34,71,71,46,34,0,46,59,46,84,10.25,7.50,1.95,2.90,3.90,0.00,2.45,0.00,0.00,0.00,0.00,Estadio Guaycura (La Paz)
1661378400,Aug 24 2022 - 10:00pm,complete,N/A,Celaya,Cimarrones de Sonora,Mario Terrazas Chávez,9,3.00,1.00,2.41,1.40,3,1,4,2,2,0,"11,22,55","80",5,3,4,0,3,0,1,3,2,1,7,8,6,4,1,4,13,17,49,51,1.05,1.29,1.17,1.07,2.20,57,84,37,0,0,0,84,37,100,9.33,4.93,1.77,3.45,4.45,1.36,2.10,3.84,7.50,1.97,1.73,Estadio Miguel Alemán Valdés (Celaya)
1661385900,Aug 25 2022 - 12:05am,complete,N/A,Venados,Pumas Tabasco,N/A,9,1.00,0.33,1.84,0.71,2,0,2,2,2,0,"10,30","",9,5,1,0,3,0,1,0,1,2,12,8,3,0,9,8,-1,-1,50,50,1.04,0.77,1.38,0.92,3.63,88,100,59,42,29,42,71,71,100,7.83,5.33,1.77,3.67,4.77,1.33,1.98,3.56,6.95,1.93,1.76,Estadio Olímpico Carlos Iturralde Rivero (Mérida)
1661393100,Aug 25 2022 - 2:05am,complete,N/A,Dorados,Durango,N/A,9,1.00,0.25,1.00,0.68,2,2,4,1,0,1,"67,87","45'3,83",5,3,4,0,5,0,3,1,2,3,7,4,5,3,2,1,6,15,50,50,1.24,1.26,1.19,0.74,2.71,54,54,54,25,13,25,88,42,54,12.83,5.33,2.25,3.35,2.96,1.35,2.10,3.68,7.00,1.85,1.86,Estadio Dorados (Culiacán)
1661464800,Aug 25 2022 - 10:00pm,complete,N/A,Tapatío,Cancún,Abraham de Jesús Quirarte Contreras,9,1.75,1.25,2.00,0.65,1,0,1,0,0,0,"54","",12,1,4,0,5,1,1,3,1,5,12,6,3,4,9,2,-1,-1,50,50,1.75,1.10,1.55,0.97,1.88,38,75,25,13,0,25,50,50,63,9.75,4.75,2.28,3.02,3.50,1.50,2.30,4.50,9.00,2.02,1.76,Estadio AKRON (Zapopan)
1661551200,Aug 26 2022 - 10:00pm,complete,N/A,Zacatepec Siglo XXI,Morelia,Edgar Ulises Rangel Araújo,9,1.50,0.75,1.53,1.19,1,3,4,1,0,1,"61","10,48,71",-1,-1,4,0,4,0,2,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,1.08,0.00,0.00,2.00,25,63,25,25,0,13,63,25,75,6.25,6.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Tecnológico de Oaxaca (Oaxaca)
1661724000,Aug 28 2022 - 10:00pm,complete,N/A,Atlante,Tepatitlán de Morelos,N/A,9,3.00,0.33,2.35,1.06,1,1,2,2,1,1,"14","40",6,3,3,0,4,0,0,3,1,3,11,5,5,2,6,3,-1,-1,50,50,1.89,0.69,1.51,0.71,2.13,17,71,42,0,0,13,59,42,88,9.34,7.17,1.55,3.60,5.35,1.35,2.18,4.25,9.00,2.10,1.70,Estadio Ciudad de los Deportes (Ciudad de México (D.F.))
1661897100,Aug 30 2022 - 10:05pm,complete,N/A,Mineros de Zacatecas,Correcaminos UAT,Jesus Rafael Lopez Valle,10,1.40,1.00,1.32,0.94,1,0,1,1,1,0,"25","",9,7,3,0,5,0,0,3,2,3,9,2,4,0,5,2,-1,-1,60,40,1.37,1.09,1.20,0.47,2.70,53,65,55,33,10,43,65,35,88,12.85,7.90,2.05,3.28,3.32,1.32,2.09,3.56,6.90,1.83,1.85,Estadio Carlos Vega Villalba (Zacatecas)
1661904300,Aug 31 2022 - 12:05am,complete,N/A,Cancún,Venados,Mario Terrazas Chávez,10,1.75,1.25,1.29,0.95,1,2,3,3,1,2,"19","42,44",8,5,5,0,4,0,2,3,1,3,8,4,5,3,3,1,-1,-1,52,48,1.17,1.03,1.21,0.78,1.63,25,50,25,13,0,25,63,0,63,4.67,6.50,2.21,3.05,3.20,1.44,2.47,4.55,9.10,2.03,1.68,Estadio Olímpico Andrés Quintana Roo (Cancún)
1661911500,Aug 31 2022 - 2:05am,complete,N/A,Cimarrones de Sonora,CA La Paz,N/A,10,2.33,0.20,1.71,0.29,4,0,4,1,1,0,"19,59,82,86","",3,3,1,0,3,0,1,0,2,1,7,3,6,3,1,0,-1,-1,56,44,1.30,1.10,1.09,0.67,1.90,27,64,54,0,0,27,74,27,64,11.25,7.73,1.95,2.98,4.30,1.60,2.66,5.00,11.00,2.38,1.53,Estadio Héroe de Nacozari (Hermosillo)
1661983200,Aug 31 2022 - 10:00pm,complete,N/A,Durango,Atlante,N/A,10,2.00,2.00,1.56,1.39,1,1,2,1,0,1,"67","43",6,2,3,0,3,0,1,2,2,1,4,2,4,2,0,0,12,14,61,39,1.22,1.37,0.90,0.44,1.88,50,63,38,13,0,25,75,13,63,9.00,5.25,2.91,3.15,2.38,1.40,2.14,4.00,7.50,1.91,1.80,Estadio Francisco Zarco (Durango)
1661990700,Sep 01 2022 - 12:05am,complete,N/A,Tlaxcala,Leones Negros de la Universidad de Guadalajara,N/A,10,1.00,1.00,1.53,1.14,2,0,2,1,1,0,"16,56","",2,8,3,0,2,0,1,2,1,1,9,16,6,6,3,10,-1,-1,50,50,1.57,1.00,1.32,2.14,2.13,38,75,25,13,0,25,100,13,75,6.25,7.25,2.83,3.09,2.45,1.40,2.21,4.00,8.00,1.89,1.87,Estadio Tlahuicole (Tlaxcala)
1661997900,Sep 01 2022 - 2:05am,complete,N/A,Pumas Tabasco,Tapatío,Edgar Ulises Rangel Araújo,10,1.00,1.00,1.18,1.09,1,0,1,1,1,0,"11","",5,8,5,0,3,0,2,3,1,2,5,7,4,4,1,3,14,15,51,49,1.00,0.99,0.89,1.06,3.37,57,100,54,34,17,27,90,54,100,6.25,8.27,2.26,3.03,2.97,1.40,2.25,4.00,7.50,1.91,1.85,Estadio Olímpico de Villahermosa (Villahermosa)
1662076800,Sep 02 2022 - 12:00am,complete,N/A,Tepatitlán de Morelos,Zacatepec Siglo XXI,N/A,10,2.00,1.50,1.50,0.79,1,1,2,1,1,0,"17","60",-1,-1,4,1,7,2,3,2,3,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.13,0.00,0.00,0.00,1.75,20,53,30,10,10,20,30,33,53,4.80,10.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Gregorio Tepa Gómez (Tepatitlán de Morelos)
1662084000,Sep 02 2022 - 2:00am,complete,N/A,Raya2,Celaya,N/A,10,1.25,1.40,1.11,1.82,2,3,5,2,0,2,"85,90","24,39,51",7,6,1,0,2,0,1,0,1,1,20,16,8,6,12,10,-1,-1,50,50,1.66,1.55,2.49,1.95,1.55,35,35,23,10,10,23,68,10,45,8.95,5.50,2.41,3.15,2.90,1.50,2.23,0.00,0.00,0.00,0.00,Estadio BBVA (Guadalupe)
1662336300,Sep 05 2022 - 12:05am,complete,N/A,Morelia,Dorados,Abraham de Jesús Quirarte Contreras,10,2.50,1.00,2.00,1.06,3,0,3,1,1,0,"7,50,59","",2,6,2,0,1,0,0,2,1,0,5,3,5,0,0,3,8,4,50,50,1.37,0.68,0.85,0.47,2.13,38,88,25,0,0,0,38,63,100,9.50,5.25,1.59,3.68,5.07,1.36,1.92,3.75,7.00,2.00,1.75,Estadio Generalísimo José María Morelos y Pavón (Morelia)
1662343200,Sep 05 2022 - 2:00am,complete,N/A,Tlaxcala,Atlante,N/A,17,1.40,1.80,1.53,1.39,0,5,5,3,0,3,"","16,28,35,76,81",3,7,3,0,1,0,2,1,0,1,5,14,0,9,5,5,-1,-1,50,50,1.52,1.18,0.63,1.97,2.00,50,80,20,10,0,20,90,0,80,6.80,6.40,2.63,3.10,2.45,1.38,2.40,3.65,7.20,1.83,1.85,Estadio Tlahuicole (Tlaxcala)
1662501900,Sep 06 2022 - 10:05pm,complete,N/A,Leones Negros de la Universidad de Guadalajara,Cancún,Edgar Ulises Rangel Araújo,11,2.20,1.00,1.75,0.65,3,0,3,1,1,0,"37,80,83","",6,2,2,0,0,0,0,2,0,0,13,10,5,3,8,7,-1,-1,50,50,1.61,1.08,1.57,1.26,1.80,20,50,40,20,10,30,50,20,50,6.55,5.60,2.01,3.26,3.97,1.36,2.21,3.90,7.60,1.94,1.75,Estadio Jalisco (Guadalajara)
1662509100,Sep 07 2022 - 12:05am,complete,N/A,Correcaminos UAT,Pumas Tabasco,N/A,11,1.00,0.25,1.41,0.71,1,0,1,1,1,0,"34","",11,3,3,0,3,1,0,3,1,3,20,9,4,3,16,6,-1,-1,61,39,1.25,0.81,1.93,1.08,3.05,58,80,45,23,23,35,68,35,68,8.00,5.45,1.70,3.69,4.92,1.31,1.99,3.46,6.73,1.87,1.89,Estadio Olímpico Ing. Marte R. Gómez (Ciudad Victoria)
1662588000,Sep 07 2022 - 10:00pm,complete,N/A,Celaya,Morelia,N/A,11,3.00,1.20,2.41,1.19,2,0,2,1,1,0,"38,48","",6,3,3,0,4,1,1,2,2,3,10,6,4,3,6,3,11,13,56,44,1.08,1.08,1.24,0.94,2.25,35,68,35,23,0,13,68,45,90,10.75,5.75,2.08,3.21,3.66,1.38,2.25,3.98,7.80,1.93,1.76,Estadio Miguel Alemán Valdés (Celaya)
1662595500,Sep 08 2022 - 12:05am,complete,N/A,Venados,Mineros de Zacatecas,N/A,11,1.40,0.50,1.84,1.00,0,1,1,0,0,0,"","63",5,6,3,0,5,0,1,2,2,3,10,9,0,2,10,7,-1,-1,50,50,1.11,1.73,1.13,1.28,3.25,68,100,58,45,23,55,90,43,90,10.73,5.05,2.46,3.22,3.06,1.33,2.11,3.65,7.20,1.83,1.85,Estadio Olímpico Carlos Iturralde Rivero (Mérida)
1662602700,Sep 08 2022 - 2:05am,complete,N/A,Dorados,Raya2,Mario Terrazas Chávez,11,1.00,1.60,1.00,1.39,2,1,3,1,0,1,"52,83","25",3,4,6,0,4,0,2,4,1,3,13,8,6,3,7,5,-1,-1,46,54,1.22,1.22,1.58,1.00,2.03,55,55,35,13,0,10,70,35,75,9.15,7.35,2.13,3.27,3.70,0.00,2.10,0.00,0.00,0.00,0.00,Estadio Dorados (Culiacán)
1662674400,Sep 08 2022 - 10:00pm,complete,N/A,Tapatío,Tlaxcala,N/A,11,2.00,0.80,2.00,1.00,1,1,2,1,0,1,"66","37",10,5,1,0,2,0,0,1,1,1,3,3,2,3,1,0,7,5,50,50,1.71,1.08,0.66,0.63,2.30,30,80,30,20,0,20,70,50,90,12.20,6.20,2.06,3.25,3.95,1.42,2.29,4.30,8.00,1.95,1.74,Estadio AKRON (Zapopan)
1662681900,Sep 09 2022 - 12:05am,complete,N/A,Atlante,Cimarrones de Sonora,N/A,11,2.60,0.83,2.35,1.40,2,2,4,2,1,1,"45'3,81","26,90'4",6,1,1,1,4,0,1,1,3,1,6,3,3,3,3,0,3,7,52,48,1.79,1.25,0.93,0.58,2.44,52,90,45,9,0,29,80,45,80,10.35,5.27,1.61,3.83,5.96,1.36,2.00,3.56,6.95,2.02,1.69,Estadio Ciudad de los Deportes (Ciudad de México (D.F.))
1662688800,Sep 09 2022 - 2:00am,complete,N/A,CA La Paz,Tepatitlán de Morelos,N/A,11,1.50,0.50,1.94,1.06,1,1,2,1,0,1,"47","17",-1,-1,2,0,0,1,0,2,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.61,0.70,0.00,0.00,2.13,50,63,38,25,0,38,63,38,75,8.75,8.25,2.25,2.87,3.10,0.00,2.40,0.00,0.00,0.00,0.00,Estadio Guaycura (La Paz)
1662760800,Sep 09 2022 - 10:00pm,complete,N/A,Zacatepec Siglo XXI,Durango,N/A,11,1.20,0.40,1.53,0.68,4,0,4,2,2,0,"36,45'3,56,61","",-1,-1,3,0,2,3,3,0,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,1.15,0.00,0.00,3.30,70,80,70,60,10,30,80,50,80,8.20,7.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Tecnológico de Oaxaca (Oaxaca)
1663106700,Sep 13 2022 - 10:05pm,complete,N/A,Mineros de Zacatecas,Tlaxcala,Abraham de Jesús Quirarte Contreras,12,1.67,0.83,1.32,1.00,1,1,2,0,0,0,"83","72",8,4,2,0,4,1,1,1,2,3,10,7,2,4,8,3,14,10,57,43,1.34,1.00,1.33,0.98,2.67,50,75,42,25,9,34,92,25,83,13.34,7.67,1.57,3.60,5.00,1.30,1.95,3.50,7.00,1.95,1.80,Estadio Carlos Vega Villalba (Zacatecas)
1663113900,Sep 14 2022 - 12:05am,complete,N/A,Cancún,Celaya,N/A,12,1.40,1.67,1.29,1.82,0,4,4,2,0,2,"","9,21,46,88",9,4,4,1,5,0,3,2,4,1,5,6,4,5,1,1,16,11,46,54,1.18,1.63,0.98,0.93,1.79,27,37,27,17,17,27,64,17,45,10.08,5.20,3.10,2.88,2.30,1.45,2.40,4.50,9.00,2.00,1.75,Estadio Olímpico Andrés Quintana Roo (Cancún)
1663121100,Sep 14 2022 - 2:05am,complete,N/A,Pumas Tabasco,Leones Negros de la Universidad de Guadalajara,N/A,12,1.33,0.80,1.18,1.14,0,2,2,1,0,1,"","45,78",3,1,4,0,4,0,3,1,2,2,16,12,5,4,11,8,14,8,51,49,0.98,1.23,1.90,1.45,2.29,54,82,37,10,0,29,92,27,82,8.00,7.87,2.55,3.00,2.63,1.40,2.25,4.20,8.00,1.90,1.83,Estadio Olímpico de Villahermosa (Villahermosa)
1663192800,Sep 14 2022 - 10:00pm,complete,N/A,Durango,Raya2,N/A,12,1.80,1.33,1.56,1.39,3,1,4,4,3,1,"3,5,39","45'1",0,9,3,0,3,1,1,2,2,2,7,10,5,4,2,6,17,18,53,47,1.14,1.18,1.02,1.32,1.80,54,64,27,0,0,9,65,27,80,10.17,7.10,2.00,3.31,3.78,0.00,2.09,0.00,0.00,0.00,0.00,Estadio Francisco Zarco (Durango)
